q,n,r,lower_bound,upper_bound,lower_bound_reference,upper_bound_reference
20,14,6,11193634,10240000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,14,7,509749,512000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,14,8,30220,25600000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,14,9,2340,1280000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,14,10,240,80000,rule_sphere_covering_bound,lean_two_block_cyclic;rule_free_lengthening;rule_dummy_coordinate_lengthening
20,14,11,34,4000,rule_sphere_covering_bound,lean_two_block_cyclic;rule_free_lengthening;rule_dummy_coordinate_lengthening
20,14,12,20,200,rule_radius_n_minus_one_exact;rule_radius_back_propagation,lean_two_block_cyclic;rule_dummy_coordinate_lengthening
20,14,13,20,20,rule_radius_n_minus_one_exact,rule_constant_symbol
20,14,14,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,15,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,16,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,17,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,18,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,19,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,20,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,21,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,22,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,23,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,24,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,25,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,26,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,27,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,28,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,29,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,30,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,31,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,32,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,33,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,34,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,35,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,36,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,37,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,38,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,39,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,40,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,41,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,42,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,43,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,44,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,45,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,46,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,47,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,14,48,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,1,114573426573426574,655360000000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion
20,15,2,858003194469902,32768000000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,15,3,10372784608976,1638400000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,15,4,180991475257,81920000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,15,5,4302084644,4096000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,15,6,134802577,204800000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,15,7,5465756,10240000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,15,8,284237,512000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,15,9,18938,25600000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,15,10,1627,1280000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,15,11,183,80000,rule_sphere_covering_bound,lean_two_block_cyclic;rule_free_lengthening;rule_dummy_coordinate_lengthening
20,15,12,28,4000,rule_sphere_covering_bound,lean_two_block_cyclic;rule_free_lengthening;rule_dummy_coordinate_lengthening
20,15,13,20,200,rule_radius_n_minus_one_exact;rule_radius_back_propagation,lean_two_block_cyclic;rule_dummy_coordinate_lengthening
20,15,14,20,20,rule_radius_n_minus_one_exact,rule_constant_symbol
20,15,15,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,16,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,17,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,18,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,19,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,20,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,21,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,22,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,23,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,24,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,25,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,26,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,27,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,28,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,29,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,30,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,31,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,32,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,33,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,34,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,35,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,36,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,37,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,38,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,39,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,40,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,41,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,42,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,43,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,44,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,45,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,46,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,47,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,15,48,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,16,1,2148721311475409837,13107200000000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion
20,16,2,15022578796561605,655360000000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,16,3,168704379914356,32768000000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,16,4,2718559054190,1638400000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,16,5,59272822693,81920000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,16,6,1689942903,4096000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,16,7,61746653,204800000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,16,8,2859435,10240000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,16,9,167153,512000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,16,10,12362,25600000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,16,11,1167,1280000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,16,12,143,80000,rule_sphere_covering_bound,lean_two_block_cyclic;rule_free_lengthening;rule_dummy_coordinate_lengthening
20,16,13,24,4000,rule_sphere_covering_bound,lean_two_block_cyclic;rule_free_lengthening;rule_dummy_coordinate_lengthening
20,16,14,20,200,rule_radius_n_minus_one_exact;rule_radius_back_propagation,lean_two_block_cyclic;rule_dummy_coordinate_lengthening
20,16,15,20,20,rule_radius_n_minus_one_exact,rule_constant_symbol
20,16,16,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,16,17,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,16,18,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,16,19,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,16,20,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,16,21,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,16,22,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,16,23,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,16,24,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,16,25,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,16,26,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,16,27,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,16,28,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,16,29,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,16,30,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,16,31,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,16,32,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,16,33,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,16,34,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,16,35,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,16,36,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,16,37,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,16,38,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,16,39,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,16,40,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,16,41,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,16,42,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,16,43,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,16,44,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,16,45,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,16,46,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,16,47,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,16,48,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,17,1,40454320987654320988,262144000000000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion
20,17,2,265220558478348847,13107200000000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,17,3,2780755016399564,655360000000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,17,4,41626344109926,32768000000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,17,5,838218221536,1638400000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,17,6,21922911158,81920000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,17,7,728910966,4096000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,17,8,30421562,204800000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,17,9,1583877,10240000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,17,10,102792,512000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,17,11,8353,25600000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,17,12,859,1280000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,17,13,114,80000,rule_sphere_covering_bound,lean_two_block_cyclic;rule_free_lengthening;rule_dummy_coordinate_lengthening
20,17,14,20,4000,rule_sphere_covering_bound,lean_two_block_cyclic;rule_free_lengthening;rule_dummy_coordinate_lengthening
20,17,15,20,200,rule_radius_n_minus_one_exact;rule_radius_back_propagation,lean_two_block_cyclic;rule_dummy_coordinate_lengthening
20,17,16,20,20,rule_radius_n_minus_one_exact,rule_constant_symbol
20,17,17,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,17,18,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,17,19,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,17,20,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,17,21,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,17,22,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,17,23,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,17,24,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,17,25,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,17,26,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,17,27,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,17,28,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,17,29,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,17,30,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,17,31,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,17,32,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,17,33,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,17,34,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,17,35,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,17,36,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,17,37,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,17,38,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,17,39,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,17,40,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,17,41,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,17,42,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,17,43,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,17,44,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,17,45,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,17,46,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,17,47,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,17,48,1,1,rule_sphere_covering_bound,rule_large_radius_upper
20,18,1,764268221574344023324,5242880000000000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion
20,18,2,4716856196919533612,262144000000000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,18,3,46376483409169716,13107200000000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,18,4,648173730261280,655360000000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,18,5,12125265105089,32768000000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,18,6,292905070364,1638400000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,18,7,8934223577,81920000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,18,8,339341336,4096000000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,18,9,15924592,204800000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
20,18,10,920628,10240000000,rule_sphere_covering_bound,lean_known_bounds_q10_n6_r1_blokhuis_lam_syndrome;rule_free_lengthening;rule_alphabet_expansion;rule_dummy_coordinate_lengthening
